type	name	value	zone	address	bytes	access	other
Factory	ADC0ACTSS	0xcdcdcdcd	Memory	0x40038000	4	readWrite	strong	
Factory	ADC0RIS	0xcdcdcdcd	Memory	0x40038004	4	readWrite	strong	
Factory	ADC0IM	0xcdcdcdcd	Memory	0x40038008	4	readWrite	strong	
Factory	ADC0ISC	0xcdcdcdcd	Memory	0x4003800c	4	readWrite	strong	
Factory	ADC0OSTAT	0xcdcdcdcd	Memory	0x40038010	4	readWrite	strong	
Factory	ADC0EMUX	0xcdcdcdcd	Memory	0x40038014	4	readWrite	strong	
Factory	ADC0USTAT	0xcdcdcdcd	Memory	0x40038018	4	readWrite	strong	
Factory	ADC0TSSEL	0xcdcdcdcd	Memory	0x4003801c	4	readWrite	strong	
Factory	ADC0SSPRI	0xcdcdcdcd	Memory	0x40038020	4	readWrite	strong	
Factory	ADC0SPC	0xcdcdcdcd	Memory	0x40038024	4	readWrite	strong	
Factory	ADC0PSSI	0xcdcdcdcd	Memory	0x40038028	4	readWrite	strong	
Factory	ADC0SAC	0xcdcdcdcd	Memory	0x40038030	4	readWrite	strong	
Factory	ADC0DCISC	0xcdcdcdcd	Memory	0x40038034	4	readWrite	strong	
Factory	ADC0CTL	0xcdcdcdcd	Memory	0x40038038	4	readWrite	strong	
Factory	ADC0SSMUX0	0xcdcdcdcd	Memory	0x40038040	4	readWrite	strong	
Factory	ADC0SSCTL0	0xcdcdcdcd	Memory	0x40038044	4	readWrite	strong	
Factory	ADC0SSFIFO0	0xcdcdcdcd	Memory	0x40038048	4	readWrite	strong	
Factory	ADC0SSFSTAT0	0xcdcdcdcd	Memory	0x4003804c	4	readWrite	strong	
Factory	ADC0SSOP0	0xcdcdcdcd	Memory	0x40038050	4	readWrite	strong	
Factory	ADC0SSDC0	0xcdcdcdcd	Memory	0x40038054	4	readWrite	strong	
Factory	ADC0SSMUX1	0xcdcdcdcd	Memory	0x40038060	4	readWrite	strong	
Factory	ADC0SSCTL1	0xcdcdcdcd	Memory	0x40038064	4	readWrite	strong	
Factory	ADC0SSFIFO1	0xcdcdcdcd	Memory	0x40038068	4	readWrite	strong	
Factory	ADC0SSFSTAT1	0xcdcdcdcd	Memory	0x4003806c	4	readWrite	strong	
Factory	ADC0SSOP1	0xcdcdcdcd	Memory	0x40038070	4	readWrite	strong	
Factory	ADC0SSDC1	0xcdcdcdcd	Memory	0x40038074	4	readWrite	strong	
Factory	ADC0SSMUX2	0xcdcdcdcd	Memory	0x40038080	4	readWrite	strong	
Factory	ADC0SSCTL2	0xcdcdcdcd	Memory	0x40038084	4	readWrite	strong	
Factory	ADC0SSFIFO2	0xcdcdcdcd	Memory	0x40038088	4	readWrite	strong	
Factory	ADC0SSFSTAT2	0xcdcdcdcd	Memory	0x4003808c	4	readWrite	strong	
Factory	ADC0SSOP2	0xcdcdcdcd	Memory	0x40038090	4	readWrite	strong	
Factory	ADC0SSDC2	0xcdcdcdcd	Memory	0x40038094	4	readWrite	strong	
Factory	ADC0SSMUX3	0xcdcdcdcd	Memory	0x400380a0	4	readWrite	strong	
Factory	ADC0SSCTL3	0xcdcdcdcd	Memory	0x400380a4	4	readWrite	strong	
Factory	ADC0SSFIFO3	0xcdcdcdcd	Memory	0x400380a8	4	readWrite	strong	
Factory	ADC0SSFSTAT3	0xcdcdcdcd	Memory	0x400380ac	4	readWrite	strong	
Factory	ADC0SSOP3	0xcdcdcdcd	Memory	0x400380b0	4	readWrite	strong	
Factory	ADC0SSDC3	0xcdcdcdcd	Memory	0x400380b4	4	readWrite	strong	
Factory	ADC0DCRIC	0xcdcdcdcd	Memory	0x40038d00	4	writeOnly	strong	
Factory	ADC0DCCTL0	0xcdcdcdcd	Memory	0x40038e00	4	readWrite	strong	
Factory	ADC0DCCTL1	0xcdcdcdcd	Memory	0x40038e04	4	readWrite	strong	
Factory	ADC0DCCTL2	0xcdcdcdcd	Memory	0x40038e08	4	readWrite	strong	
Factory	ADC0DCCTL3	0xcdcdcdcd	Memory	0x40038e0c	4	readWrite	strong	
Factory	ADC0DCCTL4	0xcdcdcdcd	Memory	0x40038e10	4	readWrite	strong	
Factory	ADC0DCCTL5	0xcdcdcdcd	Memory	0x40038e14	4	readWrite	strong	
Factory	ADC0DCCTL6	0xcdcdcdcd	Memory	0x40038e18	4	readWrite	strong	
Factory	ADC0DCCTL7	0xcdcdcdcd	Memory	0x40038e1c	4	readWrite	strong	
Factory	ADC0DCCMP0	0xcdcdcdcd	Memory	0x40038e40	4	readWrite	strong	
Factory	ADC0DCCMP1	0xcdcdcdcd	Memory	0x40038e44	4	readWrite	strong	
Factory	ADC0DCCMP2	0xcdcdcdcd	Memory	0x40038e48	4	readWrite	strong	
Factory	ADC0DCCMP3	0xcdcdcdcd	Memory	0x40038e4c	4	readWrite	strong	
Factory	ADC0DCCMP4	0xcdcdcdcd	Memory	0x40038e50	4	readWrite	strong	
Factory	ADC0DCCMP5	0xcdcdcdcd	Memory	0x40038e54	4	readWrite	strong	
Factory	ADC0DCCMP6	0xcdcdcdcd	Memory	0x40038e58	4	readWrite	strong	
Factory	ADC0DCCMP7	0xcdcdcdcd	Memory	0x40038e5c	4	readWrite	strong	
Factory	ADC0PP	0xcdcdcdcd	Memory	0x40038fc0	4	readWrite	strong	
Factory	ADC0PC	0xcdcdcdcd	Memory	0x40038fc4	4	readWrite	strong	
Factory	ADC0CC	0xcdcdcdcd	Memory	0x40038fc8	4	readWrite	strong	
Factory	ADC1ACTSS	0xcdcdcdcd	Memory	0x40039000	4	readWrite	strong	
Factory	ADC1RIS	0xcdcdcdcd	Memory	0x40039004	4	readWrite	strong	
Factory	ADC1IM	0xcdcdcdcd	Memory	0x40039008	4	readWrite	strong	
Factory	ADC1ISC	0xcdcdcdcd	Memory	0x4003900c	4	readWrite	strong	
Factory	ADC1OSTAT	0xcdcdcdcd	Memory	0x40039010	4	readWrite	strong	
Factory	ADC1EMUX	0xcdcdcdcd	Memory	0x40039014	4	readWrite	strong	
Factory	ADC1USTAT	0xcdcdcdcd	Memory	0x40039018	4	readWrite	strong	
Factory	ADC1TSSEL	0xcdcdcdcd	Memory	0x4003901c	4	readWrite	strong	
Factory	ADC1SSPRI	0xcdcdcdcd	Memory	0x40039020	4	readWrite	strong	
Factory	ADC1SPC	0xcdcdcdcd	Memory	0x40039024	4	readWrite	strong	
Factory	ADC1PSSI	0xcdcdcdcd	Memory	0x40039028	4	readWrite	strong	
Factory	ADC1SAC	0xcdcdcdcd	Memory	0x40039030	4	readWrite	strong	
Factory	ADC1DCISC	0xcdcdcdcd	Memory	0x40039034	4	readWrite	strong	
Factory	ADC1CTL	0xcdcdcdcd	Memory	0x40039038	4	readWrite	strong	
Factory	ADC1SSMUX0	0xcdcdcdcd	Memory	0x40039040	4	readWrite	strong	
Factory	ADC1SSCTL0	0xcdcdcdcd	Memory	0x40039044	4	readWrite	strong	
Factory	ADC1SSFIFO0	0xcdcdcdcd	Memory	0x40039048	4	readWrite	strong	
Factory	ADC1SSFSTAT0	0xcdcdcdcd	Memory	0x4003904c	4	readWrite	strong	
Factory	ADC1SSOP0	0xcdcdcdcd	Memory	0x40039050	4	readWrite	strong	
Factory	ADC1SSDC0	0xcdcdcdcd	Memory	0x40039054	4	readWrite	strong	
Factory	ADC1SSMUX1	0xcdcdcdcd	Memory	0x40039060	4	readWrite	strong	
Factory	ADC1SSCTL1	0xcdcdcdcd	Memory	0x40039064	4	readWrite	strong	
Factory	ADC1SSFIFO1	0xcdcdcdcd	Memory	0x40039068	4	readWrite	strong	
Factory	ADC1SSFSTAT1	0xcdcdcdcd	Memory	0x4003906c	4	readWrite	strong	
Factory	ADC1SSOP1	0xcdcdcdcd	Memory	0x40039070	4	readWrite	strong	
Factory	ADC1SSDC1	0xcdcdcdcd	Memory	0x40039074	4	readWrite	strong	
Factory	ADC1SSMUX2	0xcdcdcdcd	Memory	0x40039080	4	readWrite	strong	
Factory	ADC1SSCTL2	0xcdcdcdcd	Memory	0x40039084	4	readWrite	strong	
Factory	ADC1SSFIFO2	0xcdcdcdcd	Memory	0x40039088	4	readWrite	strong	
Factory	ADC1SSFSTAT2	0xcdcdcdcd	Memory	0x4003908c	4	readWrite	strong	
Factory	ADC1SSOP2	0xcdcdcdcd	Memory	0x40039090	4	readWrite	strong	
Factory	ADC1SSDC2	0xcdcdcdcd	Memory	0x40039094	4	readWrite	strong	
Factory	ADC1SSMUX3	0xcdcdcdcd	Memory	0x400390a0	4	readWrite	strong	
Factory	ADC1SSCTL3	0xcdcdcdcd	Memory	0x400390a4	4	readWrite	strong	
Factory	ADC1SSFIFO3	0xcdcdcdcd	Memory	0x400390a8	4	readWrite	strong	
Factory	ADC1SSFSTAT3	0xcdcdcdcd	Memory	0x400390ac	4	readWrite	strong	
Factory	ADC1SSOP3	0xcdcdcdcd	Memory	0x400390b0	4	readWrite	strong	
Factory	ADC1SSDC3	0xcdcdcdcd	Memory	0x400390b4	4	readWrite	strong	
Factory	ADC1DCRIC	0xcdcdcdcd	Memory	0x40039d00	4	writeOnly	strong	
Factory	ADC1DCCTL0	0xcdcdcdcd	Memory	0x40039e00	4	readWrite	strong	
Factory	ADC1DCCTL1	0xcdcdcdcd	Memory	0x40039e04	4	readWrite	strong	
Factory	ADC1DCCTL2	0xcdcdcdcd	Memory	0x40039e08	4	readWrite	strong	
Factory	ADC1DCCTL3	0xcdcdcdcd	Memory	0x40039e0c	4	readWrite	strong	
Factory	ADC1DCCTL4	0xcdcdcdcd	Memory	0x40039e10	4	readWrite	strong	
Factory	ADC1DCCTL5	0xcdcdcdcd	Memory	0x40039e14	4	readWrite	strong	
Factory	ADC1DCCTL6	0xcdcdcdcd	Memory	0x40039e18	4	readWrite	strong	
Factory	ADC1DCCTL7	0xcdcdcdcd	Memory	0x40039e1c	4	readWrite	strong	
Factory	ADC1DCCMP0	0xcdcdcdcd	Memory	0x40039e40	4	readWrite	strong	
Factory	ADC1DCCMP1	0xcdcdcdcd	Memory	0x40039e44	4	readWrite	strong	
Factory	ADC1DCCMP2	0xcdcdcdcd	Memory	0x40039e48	4	readWrite	strong	
Factory	ADC1DCCMP3	0xcdcdcdcd	Memory	0x40039e4c	4	readWrite	strong	
Factory	ADC1DCCMP4	0xcdcdcdcd	Memory	0x40039e50	4	readWrite	strong	
Factory	ADC1DCCMP5	0xcdcdcdcd	Memory	0x40039e54	4	readWrite	strong	
Factory	ADC1DCCMP6	0xcdcdcdcd	Memory	0x40039e58	4	readWrite	strong	
Factory	ADC1DCCMP7	0xcdcdcdcd	Memory	0x40039e5c	4	readWrite	strong	
Factory	ADC1PP	0xcdcdcdcd	Memory	0x40039fc0	4	readWrite	strong	
Factory	ADC1PC	0xcdcdcdcd	Memory	0x40039fc4	4	readWrite	strong	
Factory	ADC1CC	0xcdcdcdcd	Memory	0x40039fc8	4	readWrite	strong	
Factory	COMPACMIS	0xcdcdcdcd	Memory	0x4003c000	4	readWrite	strong	
Factory	COMPACRIS	0xcdcdcdcd	Memory	0x4003c004	4	readWrite	strong	
Factory	COMPACINTEN	0xcdcdcdcd	Memory	0x4003c008	4	readWrite	strong	
Factory	COMPACREFCTL	0xcdcdcdcd	Memory	0x4003c010	4	readWrite	strong	
Factory	COMPACSTAT0	0xcdcdcdcd	Memory	0x4003c020	4	readWrite	strong	
Factory	COMPACCTL0	0xcdcdcdcd	Memory	0x4003c024	4	readWrite	strong	
Factory	COMPACSTAT1	0xcdcdcdcd	Memory	0x4003c040	4	readWrite	strong	
Factory	COMPACCTL1	0xcdcdcdcd	Memory	0x4003c044	4	readWrite	strong	
Factory	COMPPP	0xcdcdcdcd	Memory	0x4003cfc0	4	readWrite	strong	
Factory	CAN0_CAN0CTL	0xcdcdcdcd	Memory	0x40040000	4	readWrite	strong	
Factory	CAN0_CAN0STS	0xcdcdcdcd	Memory	0x40040004	4	readWrite	strong	
Factory	CAN0_CAN0ERR	0xcdcdcdcd	Memory	0x40040008	4	readWrite	strong	
Factory	CAN0_CAN0BIT	0xcdcdcdcd	Memory	0x4004000c	4	readWrite	strong	
Factory	CAN0_CAN0INT	0xcdcdcdcd	Memory	0x40040010	4	readWrite	strong	
Factory	CAN0_CAN0TST	0xcdcdcdcd	Memory	0x40040014	4	readWrite	strong	
Factory	CAN0_CAN0BRPE	0xcdcdcdcd	Memory	0x40040018	4	readWrite	strong	
Factory	CAN0_CAN0IF1CRQ	0xcdcdcdcd	Memory	0x40040020	4	readWrite	strong	
Factory	CAN0_CAN0IF1CMSK	0xcdcdcdcd	Memory	0x40040024	4	readWrite	strong	
Factory	CAN0_CAN0CAN0IF1CMSK_conflict1_CAN0_ALT	0xcdcdcdcd	Memory	0x40040024	4	readWrite	strong	
Factory	CAN0_CAN0IF1MSK1	0xcdcdcdcd	Memory	0x40040028	4	readWrite	strong	
Factory	CAN0_CAN0IF1MSK2	0xcdcdcdcd	Memory	0x4004002c	4	readWrite	strong	
Factory	CAN0_CAN0IF1ARB1	0xcdcdcdcd	Memory	0x40040030	4	readWrite	strong	
Factory	CAN0_CAN0IF1ARB2	0xcdcdcdcd	Memory	0x40040034	4	readWrite	strong	
Factory	CAN0_CAN0IF1MCTL	0xcdcdcdcd	Memory	0x40040038	4	readWrite	strong	
Factory	CAN0_CAN0IF1DA1	0xcdcdcdcd	Memory	0x4004003c	4	readWrite	strong	
Factory	CAN0_CAN0IF1DA2	0xcdcdcdcd	Memory	0x40040040	4	readWrite	strong	
Factory	CAN0_CAN0IF1DB1	0xcdcdcdcd	Memory	0x40040044	4	readWrite	strong	
Factory	CAN0_CAN0IF1DB2	0xcdcdcdcd	Memory	0x40040048	4	readWrite	strong	
Factory	CAN0_CAN0IF2CRQ	0xcdcdcdcd	Memory	0x40040080	4	readWrite	strong	
Factory	CAN0_CAN0IF2CMSK	0xcdcdcdcd	Memory	0x40040084	4	readWrite	strong	
Factory	CAN0_CAN0CAN0IF2CMSK_conflict2_CAN0_ALT	0xcdcdcdcd	Memory	0x40040084	4	readWrite	strong	
Factory	CAN0_CAN0IF2MSK1	0xcdcdcdcd	Memory	0x40040088	4	readWrite	strong	
Factory	CAN0_CAN0IF2MSK2	0xcdcdcdcd	Memory	0x4004008c	4	readWrite	strong	
Factory	CAN0_CAN0IF2ARB1	0xcdcdcdcd	Memory	0x40040090	4	readWrite	strong	
Factory	CAN0_CAN0IF2ARB2	0xcdcdcdcd	Memory	0x40040094	4	readWrite	strong	
Factory	CAN0_CAN0IF2MCTL	0xcdcdcdcd	Memory	0x40040098	4	readWrite	strong	
Factory	CAN0_CAN0IF2DA1	0xcdcdcdcd	Memory	0x4004009c	4	readWrite	strong	
Factory	CAN0_CAN0IF2DA2	0xcdcdcdcd	Memory	0x400400a0	4	readWrite	strong	
Factory	CAN0_CAN0IF2DB1	0xcdcdcdcd	Memory	0x400400a4	4	readWrite	strong	
Factory	CAN0_CAN0IF2DB2	0xcdcdcdcd	Memory	0x400400a8	4	readWrite	strong	
Factory	CAN0_CAN0TXRQ1	0xcdcdcdcd	Memory	0x40040100	4	readWrite	strong	
Factory	CAN0_CAN0TXRQ2	0xcdcdcdcd	Memory	0x40040104	4	readWrite	strong	
Factory	CAN0_CAN0NWDA1	0xcdcdcdcd	Memory	0x40040120	4	readWrite	strong	
Factory	CAN0_CAN0NWDA2	0xcdcdcdcd	Memory	0x40040124	4	readWrite	strong	
Factory	CAN0_CAN0MSG1INT	0xcdcdcdcd	Memory	0x40040140	4	readWrite	strong	
Factory	CAN0_CAN0MSG2INT	0xcdcdcdcd	Memory	0x40040144	4	readWrite	strong	
Factory	CAN0_CAN0MSG1VAL	0xcdcdcdcd	Memory	0x40040160	4	readWrite	strong	
Factory	CAN0_CAN0MSG2VAL	0xcdcdcdcd	Memory	0x40040164	4	readWrite	strong	
Factory	CAN1_CAN1CTL	0xcdcdcdcd	Memory	0x40041000	4	readWrite	strong	
Factory	CAN1_CAN1STS	0xcdcdcdcd	Memory	0x40041004	4	readWrite	strong	
Factory	CAN1_CAN1ERR	0xcdcdcdcd	Memory	0x40041008	4	readWrite	strong	
Factory	CAN1_CAN1BIT	0xcdcdcdcd	Memory	0x4004100c	4	readWrite	strong	
Factory	CAN1_CAN1INT	0xcdcdcdcd	Memory	0x40041010	4	readWrite	strong	
Factory	CAN1_CAN1TST	0xcdcdcdcd	Memory	0x40041014	4	readWrite	strong	
Factory	CAN1_CAN1BRPE	0xcdcdcdcd	Memory	0x40041018	4	readWrite	strong	
Factory	CAN1_CAN1IF1CRQ	0xcdcdcdcd	Memory	0x40041020	4	readWrite	strong	
Factory	CAN1_CAN1IF1CMSK	0xcdcdcdcd	Memory	0x40041024	4	readWrite	strong	
Factory	CAN1_CAN1CAN1IF1CMSK_conflict1_CAN0_ALT	0xcdcdcdcd	Memory	0x40041024	4	readWrite	strong	
Factory	CAN1_CAN1IF1MSK1	0xcdcdcdcd	Memory	0x40041028	4	readWrite	strong	
Factory	CAN1_CAN1IF1MSK2	0xcdcdcdcd	Memory	0x4004102c	4	readWrite	strong	
Factory	CAN1_CAN1IF1ARB1	0xcdcdcdcd	Memory	0x40041030	4	readWrite	strong	
Factory	CAN1_CAN1IF1ARB2	0xcdcdcdcd	Memory	0x40041034	4	readWrite	strong	
Factory	CAN1_CAN1IF1MCTL	0xcdcdcdcd	Memory	0x40041038	4	readWrite	strong	
Factory	CAN1_CAN1IF1DA1	0xcdcdcdcd	Memory	0x4004103c	4	readWrite	strong	
Factory	CAN1_CAN1IF1DA2	0xcdcdcdcd	Memory	0x40041040	4	readWrite	strong	
Factory	CAN1_CAN1IF1DB1	0xcdcdcdcd	Memory	0x40041044	4	readWrite	strong	
Factory	CAN1_CAN1IF1DB2	0xcdcdcdcd	Memory	0x40041048	4	readWrite	strong	
Factory	CAN1_CAN1IF2CRQ	0xcdcdcdcd	Memory	0x40041080	4	readWrite	strong	
Factory	CAN1_CAN1IF2CMSK	0xcdcdcdcd	Memory	0x40041084	4	readWrite	strong	
Factory	CAN1_CAN1CAN1IF2CMSK_conflict2_CAN0_ALT	0xcdcdcdcd	Memory	0x40041084	4	readWrite	strong	
Factory	CAN1_CAN1IF2MSK1	0xcdcdcdcd	Memory	0x40041088	4	readWrite	strong	
Factory	CAN1_CAN1IF2MSK2	0xcdcdcdcd	Memory	0x4004108c	4	readWrite	strong	
Factory	CAN1_CAN1IF2ARB1	0xcdcdcdcd	Memory	0x40041090	4	readWrite	strong	
Factory	CAN1_CAN1IF2ARB2	0xcdcdcdcd	Memory	0x40041094	4	readWrite	strong	
Factory	CAN1_CAN1IF2MCTL	0xcdcdcdcd	Memory	0x40041098	4	readWrite	strong	
Factory	CAN1_CAN1IF2DA1	0xcdcdcdcd	Memory	0x4004109c	4	readWrite	strong	
Factory	CAN1_CAN1IF2DA2	0xcdcdcdcd	Memory	0x400410a0	4	readWrite	strong	
Factory	CAN1_CAN1IF2DB1	0xcdcdcdcd	Memory	0x400410a4	4	readWrite	strong	
Factory	CAN1_CAN1IF2DB2	0xcdcdcdcd	Memory	0x400410a8	4	readWrite	strong	
Factory	CAN1_CAN1TXRQ1	0xcdcdcdcd	Memory	0x40041100	4	readWrite	strong	
Factory	CAN1_CAN1TXRQ2	0xcdcdcdcd	Memory	0x40041104	4	readWrite	strong	
Factory	CAN1_CAN1NWDA1	0xcdcdcdcd	Memory	0x40041120	4	readWrite	strong	
Factory	CAN1_CAN1NWDA2	0xcdcdcdcd	Memory	0x40041124	4	readWrite	strong	
Factory	CAN1_CAN1MSG1INT	0xcdcdcdcd	Memory	0x40041140	4	readWrite	strong	
Factory	CAN1_CAN1MSG2INT	0xcdcdcdcd	Memory	0x40041144	4	readWrite	strong	
Factory	CAN1_CAN1MSG1VAL	0xcdcdcdcd	Memory	0x40041160	4	readWrite	strong	
Factory	CAN1_CAN1MSG2VAL	0xcdcdcdcd	Memory	0x40041164	4	readWrite	strong	
Factory	WTIMER2CFG	0xcdcdcdcd	Memory	0x4004c000	4	readWrite	strong	
Factory	WTIMER2TAMR	0xcdcdcdcd	Memory	0x4004c004	4	readWrite	strong	
Factory	WTIMER2TBMR	0xcdcdcdcd	Memory	0x4004c008	4	readWrite	strong	
Factory	WTIMER2CTL	0xcdcdcdcd	Memory	0x4004c00c	4	readWrite	strong	
Factory	WTIMER2SYNC	0xcdcdcdcd	Memory	0x4004c010	4	readWrite	strong	
Factory	WTIMER2IMR	0xcdcdcdcd	Memory	0x4004c018	4	readWrite	strong	
Factory	WTIMER2RIS	0xcdcdcdcd	Memory	0x4004c01c	4	readWrite	strong	
Factory	WTIMER2MIS	0xcdcdcdcd	Memory	0x4004c020	4	readWrite	strong	
Factory	WTIMER2ICR	0xcdcdcdcd	Memory	0x4004c024	4	writeOnly	strong	
Factory	WTIMER2TAILR	0xcdcdcdcd	Memory	0x4004c028	4	readWrite	strong	
Factory	WTIMER2TBILR	0xcdcdcdcd	Memory	0x4004c02c	4	readWrite	strong	
Factory	WTIMER2TAMATCHR	0xcdcdcdcd	Memory	0x4004c030	4	readWrite	strong	
Factory	WTIMER2TBMATCHR	0xcdcdcdcd	Memory	0x4004c034	4	readWrite	strong	
Factory	WTIMER2TAPR	0xcdcdcdcd	Memory	0x4004c038	4	readWrite	strong	
Factory	WTIMER2TBPR	0xcdcdcdcd	Memory	0x4004c03c	4	readWrite	strong	
Factory	WTIMER2TAPMR	0xcdcdcdcd	Memory	0x4004c040	4	readWrite	strong	
Factory	WTIMER2TBPMR	0xcdcdcdcd	Memory	0x4004c044	4	readWrite	strong	
Factory	WTIMER2TAR	0xcdcdcdcd	Memory	0x4004c048	4	readWrite	strong	
Factory	WTIMER2TBR	0xcdcdcdcd	Memory	0x4004c04c	4	readWrite	strong	
Factory	WTIMER2TAV	0xcdcdcdcd	Memory	0x4004c050	4	readWrite	strong	
Factory	WTIMER2TBV	0xcdcdcdcd	Memory	0x4004c054	4	readWrite	strong	
Factory	WTIMER2RTCPD	0xcdcdcdcd	Memory	0x4004c058	4	readWrite	strong	
Factory	WTIMER2TAPS	0xcdcdcdcd	Memory	0x4004c05c	4	readWrite	strong	
Factory	WTIMER2TBPS	0xcdcdcdcd	Memory	0x4004c060	4	readWrite	strong	
Factory	WTIMER2TAPV	0xcdcdcdcd	Memory	0x4004c064	4	readWrite	strong	
Factory	WTIMER2TBPV	0xcdcdcdcd	Memory	0x4004c068	4	readWrite	strong	
Factory	WTIMER2PP	0xcdcdcdcd	Memory	0x4004cfc0	4	readWrite	strong	
Factory	WTIMER3CFG	0xcdcdcdcd	Memory	0x4004d000	4	readWrite	strong	
Factory	WTIMER3TAMR	0xcdcdcdcd	Memory	0x4004d004	4	readWrite	strong	
Factory	WTIMER3TBMR	0xcdcdcdcd	Memory	0x4004d008	4	readWrite	strong	
Factory	WTIMER3CTL	0xcdcdcdcd	Memory	0x4004d00c	4	readWrite	strong	
Factory	WTIMER3SYNC	0xcdcdcdcd	Memory	0x4004d010	4	readWrite	strong	
Factory	WTIMER3IMR	0xcdcdcdcd	Memory	0x4004d018	4	readWrite	strong	
Factory	WTIMER3RIS	0xcdcdcdcd	Memory	0x4004d01c	4	readWrite	strong	
Factory	WTIMER3MIS	0xcdcdcdcd	Memory	0x4004d020	4	readWrite	strong	
Factory	WTIMER3ICR	0xcdcdcdcd	Memory	0x4004d024	4	writeOnly	strong	
Factory	WTIMER3TAILR	0xcdcdcdcd	Memory	0x4004d028	4	readWrite	strong	
Factory	WTIMER3TBILR	0xcdcdcdcd	Memory	0x4004d02c	4	readWrite	strong	
Factory	WTIMER3TAMATCHR	0xcdcdcdcd	Memory	0x4004d030	4	readWrite	strong	
Factory	WTIMER3TBMATCHR	0xcdcdcdcd	Memory	0x4004d034	4	readWrite	strong	
Factory	WTIMER3TAPR	0xcdcdcdcd	Memory	0x4004d038	4	readWrite	strong	
Factory	WTIMER3TBPR	0xcdcdcdcd	Memory	0x4004d03c	4	readWrite	strong	
Factory	WTIMER3TAPMR	0xcdcdcdcd	Memory	0x4004d040	4	readWrite	strong	
Factory	WTIMER3TBPMR	0xcdcdcdcd	Memory	0x4004d044	4	readWrite	strong	
Factory	WTIMER3TAR	0xcdcdcdcd	Memory	0x4004d048	4	readWrite	strong	
Factory	WTIMER3TBR	0xcdcdcdcd	Memory	0x4004d04c	4	readWrite	strong	
Factory	WTIMER3TAV	0xcdcdcdcd	Memory	0x4004d050	4	readWrite	strong	
Factory	WTIMER3TBV	0xcdcdcdcd	Memory	0x4004d054	4	readWrite	strong	
Factory	WTIMER3RTCPD	0xcdcdcdcd	Memory	0x4004d058	4	readWrite	strong	
Factory	WTIMER3TAPS	0xcdcdcdcd	Memory	0x4004d05c	4	readWrite	strong	
Factory	WTIMER3TBPS	0xcdcdcdcd	Memory	0x4004d060	4	readWrite	strong	
Factory	WTIMER3TAPV	0xcdcdcdcd	Memory	0x4004d064	4	readWrite	strong	
Factory	WTIMER3TBPV	0xcdcdcdcd	Memory	0x4004d068	4	readWrite	strong	
Factory	WTIMER3PP	0xcdcdcdcd	Memory	0x4004dfc0	4	readWrite	strong	
Factory	WTIMER4CFG	0xcdcdcdcd	Memory	0x4004e000	4	readWrite	strong	
Factory	WTIMER4TAMR	0xcdcdcdcd	Memory	0x4004e004	4	readWrite	strong	
Factory	WTIMER4TBMR	0xcdcdcdcd	Memory	0x4004e008	4	readWrite	strong	
Factory	WTIMER4CTL	0xcdcdcdcd	Memory	0x4004e00c	4	readWrite	strong	
Factory	WTIMER4SYNC	0xcdcdcdcd	Memory	0x4004e010	4	readWrite	strong	
Factory	WTIMER4IMR	0xcdcdcdcd	Memory	0x4004e018	4	readWrite	strong	
Factory	WTIMER4RIS	0xcdcdcdcd	Memory	0x4004e01c	4	readWrite	strong	
Factory	WTIMER4MIS	0xcdcdcdcd	Memory	0x4004e020	4	readWrite	strong	
Factory	WTIMER4ICR	0xcdcdcdcd	Memory	0x4004e024	4	writeOnly	strong	
Factory	WTIMER4TAILR	0xcdcdcdcd	Memory	0x4004e028	4	readWrite	strong	
Factory	WTIMER4TBILR	0xcdcdcdcd	Memory	0x4004e02c	4	readWrite	strong	
Factory	WTIMER4TAMATCHR	0xcdcdcdcd	Memory	0x4004e030	4	readWrite	strong	
Factory	WTIMER4TBMATCHR	0xcdcdcdcd	Memory	0x4004e034	4	readWrite	strong	
Factory	WTIMER4TAPR	0xcdcdcdcd	Memory	0x4004e038	4	readWrite	strong	
Factory	WTIMER4TBPR	0xcdcdcdcd	Memory	0x4004e03c	4	readWrite	strong	
Factory	WTIMER4TAPMR	0xcdcdcdcd	Memory	0x4004e040	4	readWrite	strong	
Factory	WTIMER4TBPMR	0xcdcdcdcd	Memory	0x4004e044	4	readWrite	strong	
Factory	WTIMER4TAR	0xcdcdcdcd	Memory	0x4004e048	4	readWrite	strong	
Factory	WTIMER4TBR	0xcdcdcdcd	Memory	0x4004e04c	4	readWrite	strong	
Factory	WTIMER4TAV	0xcdcdcdcd	Memory	0x4004e050	4	readWrite	strong	
Factory	WTIMER4TBV	0xcdcdcdcd	Memory	0x4004e054	4	readWrite	strong	
Factory	WTIMER4RTCPD	0xcdcdcdcd	Memory	0x4004e058	4	readWrite	strong	
Factory	WTIMER4TAPS	0xcdcdcdcd	Memory	0x4004e05c	4	readWrite	strong	
Factory	WTIMER4TBPS	0xcdcdcdcd	Memory	0x4004e060	4	readWrite	strong	
Factory	WTIMER4TAPV	0xcdcdcdcd	Memory	0x4004e064	4	readWrite	strong	
Factory	WTIMER4TBPV	0xcdcdcdcd	Memory	0x4004e068	4	readWrite	strong	
Factory	WTIMER4PP	0xcdcdcdcd	Memory	0x4004efc0	4	readWrite	strong	
Factory	WTIMER5CFG	0xcdcdcdcd	Memory	0x4004f000	4	readWrite	strong	
